date;currency;digital_code;letter_code;rate
1975-04-01;Турецкая лира;949;TRY;0.045
1975-04-01;Французский франк;250;FRF;0.1657
1975-04-01;Фунт стерлингов Соединенного королевства;826;GBP;1.62
1975-04-01;Чехословацкая крона;;;0.125
1975-04-01;Шведская крона;752;SEK;0.1775
1975-04-01;Швейцарский франк;756;CHF;0.28
1975-04-01;Югославский динар;;;0.0439
1975-04-01;Японская иена;392;JPY;0.00245
1975-05-01;Австралийский доллар;036;AUD;0.98
1975-05-01;Болгарский лев;975;BGN;0.7692
1975-05-01;Венгерский форинт;348;HUF;0.0767
1975-05-01;Датская крона;208;DKK;0.127
1975-05-01;Доллар США;840;USD;0.7
1975-05-01;Индийская рупия;356;INR;0.0866
1975-05-01;Канадский доллар;124;CAD;0.6903
1975-05-01;Китайский юань;156;CNY;0.45
1975-05-01;Марка ГДР;;;0.405
1975-05-01;Марка ФРГ;;;0.2941
1975-05-01;Монгольский тугрик;;;0.225
1975-05-01;Новозеландский доллар;;;0.97
1975-05-01;Норвежская крона;578;NOK;0.1408
1975-05-01;Польский злотый;985;PLN;0.225
1975-05-01;Сингапурский доллар;702;SGD;0.31
1975-05-01;Турецкая лира;949;TRY;0.045
1975-05-01;Французский франк;250;FRF;0.1675
1975-05-01;Фунт стерлингов Соединенного королевства;826;GBP;1.62
1975-05-01;Чехословацкая крона;;;0.125
1975-05-01;Шведская крона;752;SEK;0.1758
1975-05-01;Швейцарский франк;756;CHF;0.2756
1975-05-01;Югославский динар;;;0.0439
1975-05-01;Японская иена;392;JPY;0.00245
1975-05-15;Польский злотый;985;PLN;0.225
1975-06-01;Австралийский доллар;036;AUD;0.98
1975-06-01;Болгарский лев;975;BGN;0.7692
1975-06-01;Венгерский форинт;348;HUF;0.0767
1975-06-01;Датская крона;208;DKK;0.127
1975-06-01;Доллар США;840;USD;0.69
1975-06-01;Индийская рупия;356;INR;0.084
1975-06-01;Канадский доллар;124;CAD;0.672
1975-06-01;Китайский юань;156;CNY;0.45
1975-06-01;Марка ГДР;;;0.405
1975-06-01;Марка ФРГ;;;0.295
1975-06-01;Монгольский тугрик;;;0.225
1975-06-01;Новозеландский доллар;;;0.97
1975-06-01;Норвежская крона;578;NOK;0.1408
1975-06-01;Польский злотый;985;PLN;0.225
1975-06-01;Сингапурский доллар;702;SGD;0.31
1975-06-01;Турецкая лира;949;TRY;0.045
1975-06-01;Французский франк;250;FRF;0.17
1975-06-01;Фунт стерлингов Соединенного королевства;826;GBP;1.62
1975-06-01;Чехословацкая крона;;;0.125
1975-06-01;Шведская крона;752;SEK;0.1758
1975-06-01;Швейцарский франк;756;CHF;0.279
1975-06-01;Югославский динар;;;0.0439
1975-06-01;Японская иена;392;JPY;0.00245
1975-06-20;Фунт стерлингов Соединенного королевства;826;GBP;1.57
1975-07-01;Австралийский доллар;036;AUD;0.98
1975-07-01;Болгарский лев;975;BGN;0.7692
1975-07-01;Венгерский форинт;348;HUF;0.0767
1975-07-01;Датская крона;208;DKK;0.127
1975-07-01;Доллар США;840;USD;0.6925
1975-07-01;Индийская рупия;356;INR;0.084
1975-07-01;Канадский доллар;124;CAD;0.6757
1975-07-01;Китайский юань;156;CNY;0.45
1975-07-01;Марка ГДР;;;0.405
1975-07-01;Марка ФРГ;;;0.2964
1975-07-01;Монгольский тугрик;;;0.225
1975-07-01;Новозеландский доллар;;;0.97
1975-07-01;Норвежская крона;578;NOK;0.1408
1975-07-01;Польский злотый;985;PLN;0.225
1975-07-01;Сингапурский доллар;702;SGD;0.31
1975-07-01;Турецкая лира;949;TRY;0.0495
1975-07-01;Французский франк;250;FRF;0.1731
1975-07-01;Фунт стерлингов Соединенного королевства;826;GBP;1.57
1975-07-01;Чехословацкая крона;;;0.125
1975-07-01;Шведская крона;752;SEK;0.1767
1975-07-01;Швейцарский франк;756;CHF;0.279
1975-07-01;Югославский динар;;;0.0439
1975-07-01;Японская иена;392;JPY;0.00235
1975-08-01;Австралийский доллар;036;AUD;0.95
1975-08-01;Болгарский лев;975;BGN;0.7692
1975-08-01;Венгерский форинт;348;HUF;0.0767
1975-08-01;Датская крона;208;DKK;0.1248
1975-08-01;Доллар США;840;USD;0.7325
1975-08-01;Индийская рупия;356;INR;0.084
1975-08-01;Канадский доллар;124;CAD;0.7072
1975-08-01;Китайский юань;156;CNY;0.45
1975-08-01;Марка ГДР;;;0.405
1975-08-01;Марка ФРГ;;;0.2895
1975-08-01;Монгольский тугрик;;;0.225
1975-08-01;Новозеландский доллар;;;0.97
1975-08-01;Норвежская крона;578;NOK;0.137
1975-08-01;Польский злотый;985;PLN;0.225
1975-08-01;Сингапурский доллар;702;SGD;0.31
1975-08-01;Турецкая лира;949;TRY;0.0495
1975-08-01;Французский франк;250;FRF;0.1688
1975-08-01;Фунт стерлингов Соединенного королевства;826;GBP;1.59
1975-08-01;Чехословацкая крона;;;0.125
1975-08-01;Шведская крона;752;SEK;0.1726
1975-08-01;Швейцарский франк;756;CHF;0.2744
1975-08-01;Югославский динар;;;0.0439
1975-08-01;Японская иена;392;JPY;0.00246
1975-08-13;Новозеландский доллар;;;0.78
1975-09-01;Австралийский доллар;036;AUD;0.95
1975-09-01;Болгарский лев;975;BGN;0.7692
1975-09-01;Венгерский форинт;348;HUF;0.0767
1975-09-01;Датская крона;208;DKK;0.1248
1975-09-01;Доллар США;840;USD;0.74
1975-09-01;Индийская рупия;356;INR;0.084
1975-09-01;Канадский доллар;124;CAD;0.7161
1975-09-01;Китайский юань;156;CNY;0.45
1975-09-01;Марка ГДР;;;0.405
1975-09-01;Марка ФРГ;;;0.286
1975-09-01;Монгольский тугрик;;;0.225
1975-09-01;Новозеландский доллар;;;0.78
1975-09-01;Норвежская крона;578;NOK;0.1349
1975-09-01;Польский злотый;985;PLN;0.225
1975-09-01;Сингапурский доллар;702;SGD;0.31
1975-09-01;Турецкая лира;949;TRY;0.0495
1975-09-01;Французский франк;250;FRF;0.1688
1975-09-01;Фунт стерлингов Соединенного королевства;826;GBP;1.56
1975-09-01;Чехословацкая крона;;;0.125
1975-09-01;Шведская крона;752;SEK;0.1708
1975-09-01;Швейцарский франк;756;CHF;0.2744
1975-09-01;Югославский динар;;;0.0439
1975-09-01;Японская иена;392;JPY;0.00246
1975-10-01;Австралийский доллар;036;AUD;0.95
1975-10-01;Болгарский лев;975;BGN;0.7692
1975-10-01;Венгерский форинт;348;HUF;0.0767
1975-10-01;Датская крона;208;DKK;0.1222
1975-10-01;Доллар США;840;USD;0.76
1975-10-01;Индийская рупия;356;INR;0.084
1975-10-01;Канадский доллар;124;CAD;0.7451
1975-10-01;Китайский юань;156;CNY;0.45
1975-10-01;Марка ГДР;;;0.405
1975-10-01;Марка ФРГ;;;0.286
1975-10-01;Монгольский тугрик;;;0.225
1975-10-01;Новозеландский доллар;;;0.78
1975-10-01;Норвежская крона;578;NOK;0.133
1975-10-01;Польский злотый;985;PLN;0.225
1975-10-01;Сингапурский доллар;702;SGD;0.31
1975-10-01;Турецкая лира;949;TRY;0.0495
1975-10-01;Французский франк;250;FRF;0.1622
1975-10-01;Фунт стерлингов Соединенного королевства;826;GBP;1.55
1975-10-01;Чехословацкая крона;;;0.125
1975-10-01;Шведская крона;752;SEK;0.1708
1975-10-01;Швейцарский франк;756;CHF;0.2846
1975-10-01;Югославский динар;;;0.0439
1975-10-01;Японская иена;392;JPY;0.00246
1975-11-01;Австралийский доллар;036;AUD;0.95
1975-11-01;Болгарский лев;975;BGN;0.7692
1975-11-01;Венгерский форинт;348;HUF;0.0767
1975-11-01;Датская крона;208;DKK;0.1258
1975-11-01;Доллар США;840;USD;0.755
1975-11-01;Индийская рупия;356;INR;0.085
1975-11-01;Канадский доллар;124;CAD;0.739
1975-11-01;Китайский юань;156;CNY;0.45
1975-11-01;Марка ГДР;;;0.405
1975-11-01;Марка ФРГ;;;0.2865
1975-11-01;Монгольский тугрик;;;0.225
1975-11-01;Новозеландский доллар;;;0.78
1975-11-01;Норвежская крона;578;NOK;0.1373
1975-11-01;Польский злотый;985;PLN;0.225
1975-11-01;Сингапурский доллар;702;SGD;0.31
1975-11-01;Турецкая лира;949;TRY;0.0495
1975-11-01;Французский франк;250;FRF;0.1708
1975-11-01;Фунт стерлингов Соединенного королевства;826;GBP;1.55
1975-11-01;Чехословацкая крона;;;0.125
1975-11-01;Шведская крона;752;SEK;0.1724
1975-11-01;Швейцарский франк;756;CHF;0.2849
1975-11-01;Югославский динар;;;0.0439
1975-11-01;Японская иена;392;JPY;0.00248
1975-12-01;Австралийский доллар;036;AUD;0.95
1975-12-01;Болгарский лев;975;BGN;0.7692
1975-12-01;Венгерский форинт;348;HUF;0.0767
1975-12-01;Датская крона;208;DKK;0.1248
1975-12-01;Доллар США;840;USD;0.758
1975-12-01;Индийская рупия;356;INR;0.085
1975-12-01;Канадский доллар;124;CAD;0.7431
1975-12-01;Китайский юань;156;CNY;0.45
1975-12-01;Марка ГДР;;;0.405
1975-12-01;Марка ФРГ;;;0.2865
1975-12-01;Монгольский тугрик;;;0.225
1975-12-01;Новозеландский доллар;;;0.78
1975-12-01;Норвежская крона;578;NOK;0.1373
1975-12-01;Польский злотый;985;PLN;0.225
1975-12-01;Сингапурский доллар;702;SGD;0.31
1975-12-01;Турецкая лира;949;TRY;0.0495
1975-12-01;Французский франк;250;FRF;0.17
1975-12-01;Фунт стерлингов Соединенного королевства;826;GBP;1.56
1975-12-01;Чехословацкая крона;;;0.125
1975-12-01;Шведская крона;752;SEK;0.1722
1975-12-01;Швейцарский франк;756;CHF;0.2841
1975-12-01;Югославский динар;;;0.0439
1975-12-01;Японская иена;392;JPY;0.00251
1976-01-01;Австралийский доллар;036;AUD;0.95
1976-01-01;Болгарский лев;975;BGN;0.7692
1976-01-01;Венгерский форинт;348;HUF;0.0767
1976-01-01;Датская крона;208;DKK;0.1248
1976-01-01;Доллар США;840;USD;0.758
1976-01-01;Индийская рупия;356;INR;0.085
1976-01-01;Канадский доллар;124;CAD;0.7496
1976-01-01;Китайский юань;156;CNY;0.45
1976-01-01;Марка ГДР;;;0.405
1976-01-01;Марка ФРГ;;;0.2888
1976-01-01;Монгольский тугрик;;;0.225
1976-01-01;Новозеландский доллар;;;0.78
1976-01-01;Норвежская крона;578;NOK;0.1373
1976-01-01;Польский злотый;985;PLN;0.225
1976-01-01;Сингапурский доллар;702;SGD;0.31
1976-01-01;Турецкая лира;949;TRY;0.0495
1976-01-01;Французский франк;250;FRF;0.17
1976-01-01;Фунт стерлингов Соединенного королевства;826;GBP;1.55
1976-01-01;Чехословацкая крона;;;0.125
1976-01-01;Шведская крона;752;SEK;0.1722
1976-01-01;Швейцарский франк;756;CHF;0.2882
1976-01-01;Югославский динар;;;0.0439
1976-01-01;Японская иена;392;JPY;0.00251
1976-02-01;Австралийский доллар;036;AUD;0.95
1976-02-01;Болгарский лев;975;BGN;0.7692
1976-02-01;Венгерский форинт;348;HUF;0.0767
1976-02-01;Датская крона;208;DKK;0.1225
1976-02-01;Доллар США;840;USD;0.758
1976-02-01;Индийская рупия;356;INR;0.085
1976-02-01;Канадский доллар;124;CAD;0.758
1976-02-01;Китайский юань;156;CNY;0.45
1976-02-01;Марка ГДР;;;0.405
1976-02-01;Марка ФРГ;;;0.2907
1976-02-01;Монгольский тугрик;;;0.225
1976-02-01;Новозеландский доллар;;;0.78
1976-02-01;Норвежская крона;578;NOK;0.1359
1976-02-01;Польский злотый;985;PLN;0.225
1976-02-01;Сингапурский доллар;702;SGD;0.31
1976-02-01;Турецкая лира;949;TRY;0.0495
1976-02-01;Французский франк;250;FRF;0.1684
1976-02-01;Фунт стерлингов Соединенного королевства;826;GBP;1.55
1976-02-01;Чехословацкая крона;;;0.125
